Ticker,Expiration,strike,Type,bid,ask,lastPrice,volume,openInterest
NVDA,2026-12-18,185.0,Put,0.0,0.0,12.8,78.0,0.0
NVDA,2026-12-18,186.0,Call,0.0,0.0,46.7,1.0,0.0
NVDA,2026-12-18,186.0,Put,0.0,0.0,12.8,2.0,0.0
NVDA,2026-12-18,187.0,Call,0.0,0.0,46.18,9.0,0.0
NVDA,2026-12-18,187.0,Put,0.0,0.0,12.8,2.0,0.0
NVDA,2026-12-18,188.0,Call,0.0,0.0,46.0,3.0,0.0
NVDA,2026-12-18,188.0,Put,0.0,0.0,13.8,8.0,0.0
NVDA,2026-12-18,189.0,Call,0.0,0.0,44.7,5.0,0.0
NVDA,2026-12-18,189.0,Put,0.0,0.0,12.45,27.0,0.0
NVDA,2026-12-18,190.0,Call,0.0,0.0,43.79,182.0,0.0
NVDA,2026-12-18,190.0,Put,0.0,0.0,14.65,177.0,0.0
NVDA,2026-12-18,191.0,Call,0.0,0.0,43.26,23.0,0.0
NVDA,2026-12-18,191.0,Put,0.0,0.0,14.81,22.0,0.0
NVDA,2026-12-18,192.0,Call,0.0,0.0,42.7,24.0,0.0
NVDA,2026-12-18,192.0,Put,0.0,0.0,14.85,1.0,0.0
NVDA,2026-12-18,193.0,Call,0.0,0.0,42.05,20.0,0.0
NVDA,2026-12-18,193.0,Put,0.0,0.0,13.6,5.0,0.0
NVDA,2026-12-18,194.0,Call,0.0,0.0,41.69,19.0,0.0
NVDA,2026-12-18,194.0,Put,0.0,0.0,15.98,12.0,0.0
NVDA,2026-12-18,195.0,Call,0.0,0.0,40.55,38.0,0.0
NVDA,2026-12-18,195.0,Put,0.0,0.0,16.5,245.0,0.0
NVDA,2026-12-18,200.0,Call,0.0,0.0,37.83,480.0,0.0
NVDA,2026-12-18,200.0,Put,0.0,0.0,18.55,652.0,0.0
NVDA,2026-12-18,205.0,Call,0.0,0.0,35.35,69.0,0.0
NVDA,2026-12-18,205.0,Put,0.0,0.0,20.8,41.0,0.0
NVDA,2026-12-18,210.0,Call,0.0,0.0,32.65,160.0,0.0
NVDA,2026-12-18,210.0,Put,0.0,0.0,23.0,390.0,0.0
NVDA,2026-12-18,212.0,Call,0.0,0.0,31.77,45.0,0.0
NVDA,2026-12-18,212.0,Put,0.0,0.0,23.67,23.0,0.0
NVDA,2026-12-18,213.0,Call,0.0,0.0,31.17,164.0,0.0
NVDA,2026-12-18,213.0,Put,0.0,0.0,23.95,8.0,0.0
NVDA,2026-12-18,214.0,Call,0.0,0.0,30.62,44.0,0.0
NVDA,2026-12-18,214.0,Put,0.0,0.0,24.45,8.0,0.0
NVDA,2026-12-18,215.0,Call,0.0,0.0,30.13,411.0,0.0
NVDA,2026-12-18,215.0,Put,0.0,0.0,25.6,64.0,0.0
NVDA,2026-12-18,216.0,Call,0.0,0.0,29.69,135.0,0.0
NVDA,2026-12-18,216.0,Put,0.0,0.0,26.2,23.0,0.0
NVDA,2026-12-18,217.0,Call,0.0,0.0,29.28,191.0,0.0
NVDA,2026-12-18,217.0,Put,0.0,0.0,26.45,43.0,0.0
NVDA,2026-12-18,218.0,Call,0.0,0.0,28.7,60.0,0.0
NVDA,2026-12-18,218.0,Put,0.0,0.0,26.5,13.0,0.0
NVDA,2026-12-18,219.0,Call,0.0,0.0,28.29,56.0,0.0
NVDA,2026-12-18,219.0,Put,0.0,0.0,27.5,10.0,0.0
NVDA,2026-12-18,220.0,Call,0.0,0.0,28.2,736.0,0.0
NVDA,2026-12-18,220.0,Put,0.0,0.0,28.3,372.0,0.0
NVDA,2026-12-18,221.0,Call,0.0,0.0,27.85,28.0,0.0
NVDA,2026-12-18,221.0,Put,0.0,0.0,28.15,66.0,0.0
NVDA,2026-12-18,222.0,Call,0.0,0.0,27.35,49.0,0.0
NVDA,2026-12-18,222.0,Put,0.0,0.0,28.7,18.0,0.0
NVDA,2026-12-18,223.0,Call,0.0,0.0,26.7,38.0,0.0
NVDA,2026-12-18,223.0,Put,0.0,0.0,29.5,31.0,0.0
NVDA,2026-12-18,224.0,Call,0.0,0.0,26.47,36.0,0.0
NVDA,2026-12-18,224.0,Put,0.0,0.0,29.8,4.0,0.0
NVDA,2026-12-18,225.0,Call,0.0,0.0,25.78,340.0,0.0
NVDA,2026-12-18,225.0,Put,0.0,0.0,31.22,32.0,0.0
NVDA,2026-12-18,226.0,Call,0.0,0.0,25.69,42.0,0.0
NVDA,2026-12-18,226.0,Put,0.0,0.0,31.62,20.0,0.0
NVDA,2026-12-18,227.0,Call,0.0,0.0,24.85,15.0,0.0
NVDA,2026-12-18,227.0,Put,0.0,0.0,31.85,19.0,0.0
NVDA,2026-12-18,228.0,Call,0.0,0.0,24.77,22.0,0.0
NVDA,2026-12-18,228.0,Put,0.0,0.0,31.4,1.0,0.0
NVDA,2026-12-18,230.0,Call,0.0,0.0,23.95,226.0,0.0
NVDA,2026-12-18,230.0,Put,0.0,0.0,34.05,27.0,0.0
NVDA,2026-12-18,235.0,Call,0.0,0.0,22.0,460.0,0.0
NVDA,2026-12-18,235.0,Put,0.0,0.0,35.25,1.0,0.0
NVDA,2026-12-18,240.0,Call,0.0,0.0,20.2,207.0,0.0
NVDA,2026-12-18,240.0,Put,0.0,0.0,40.06,6.0,0.0
NVDA,2026-12-18,245.0,Call,0.0,0.0,18.65,67.0,0.0
NVDA,2026-12-18,245.0,Put,0.0,0.0,42.0,1.0,0.0
NVDA,2026-12-18,250.0,Call,0.0,0.0,17.16,1096.0,0.0
NVDA,2026-12-18,250.0,Put,0.0,0.0,47.2,12.0,0.0
NVDA,2026-12-18,255.0,Call,0.0,0.0,15.8,19.0,0.0
NVDA,2026-12-18,255.0,Put,0.0,0.0,48.05,1.0,0.0
NVDA,2026-12-18,260.0,Call,0.0,0.0,14.5,640.0,0.0
NVDA,2026-12-18,260.0,Put,0.0,0.0,52.8,1.0,0.0
NVDA,2026-12-18,265.0,Call,0.0,0.0,13.35,41.0,0.0
NVDA,2026-12-18,265.0,Put,0.0,0.0,55.15,21.0,0.0
NVDA,2026-12-18,270.0,Call,0.0,0.0,12.3,87.0,0.0
NVDA,2026-12-18,270.0,Put,0.0,0.0,59.42,1.0,0.0
NVDA,2026-12-18,275.0,Call,0.0,0.0,11.4,238.0,0.0
NVDA,2026-12-18,275.0,Put,0.0,0.0,62.98,43.0,0.0
NVDA,2026-12-18,280.0,Call,0.0,0.0,10.41,143.0,0.0
NVDA,2026-12-18,280.0,Put,0.0,0.0,66.59,1.0,0.0
NVDA,2026-12-18,285.0,Call,0.0,0.0,9.6,148.0,0.0
NVDA,2026-12-18,285.0,Put,0.0,0.0,66.75,22.0,0.0
NVDA,2026-12-18,290.0,Call,0.0,0.0,8.75,75.0,0.0
NVDA,2026-12-18,290.0,Put,0.0,0.0,76.79,20.0,0.0
NVDA,2026-12-18,295.0,Call,0.0,0.0,8.2,40.0,0.0
NVDA,2026-12-18,295.0,Put,0.0,0.0,127.25,2.0,0.0
NVDA,2026-12-18,300.0,Call,0.0,0.0,7.52,1136.0,0.0
NVDA,2026-12-18,300.0,Put,0.0,0.0,86.75,13.0,0.0
NVDA,2026-12-18,305.0,Call,0.0,0.0,6.97,21.0,0.0
NVDA,2026-12-18,305.0,Put,0.0,0.0,89.35,1.0,0.0
NVDA,2026-12-18,310.0,Call,0.0,0.0,6.4,17.0,0.0
NVDA,2026-12-18,310.0,Put,0.0,0.0,88.69,44.0,0.0
NVDA,2026-12-18,315.0,Call,0.0,0.0,5.9,7.0,0.0
NVDA,2026-12-18,320.0,Call,0.0,0.0,5.52,105.0,0.0
NVDA,2026-12-18,320.0,Put,0.0,0.0,105.25,45.0,0.0
NVDA,2026-12-18,325.0,Call,0.0,0.0,5.1,23.0,0.0
NVDA,2026-12-18,325.0,Put,0.0,0.0,128.35,1.0,0.0
NVDA,2026-12-18,330.0,Call,0.0,0.0,4.7,13.0,0.0
NVDA,2026-12-18,330.0,Put,0.0,0.0,101.65,35.0,0.0
NVDA,2026-12-18,335.0,Call,0.0,0.0,4.35,3.0,0.0
NVDA,2026-12-18,340.0,Call,0.0,0.0,4.02,12.0,0.0
NVDA,2026-12-18,340.0,Put,0.0,0.0,123.55,2.0,0.0
NVDA,2026-12-18,345.0,Call,0.0,0.0,4.5,3.0,0.0
NVDA,2026-12-18,345.0,Put,0.0,0.0,128.4,,0.0
NVDA,2026-12-18,350.0,Call,0.0,0.0,3.46,189.0,0.0
NVDA,2026-12-18,350.0,Put,0.0,0.0,131.84,10.0,0.0
NVDA,2026-12-18,355.0,Call,0.0,0.0,3.25,72.0,0.0
NVDA,2026-12-18,355.0,Put,0.0,0.0,138.0,,0.0
NVDA,2026-12-18,360.0,Call,0.0,0.0,2.96,90.0,0.0
NVDA,2026-12-18,360.0,Put,0.0,0.0,183.78,1.0,0.0
NVDA,2026-12-18,365.0,Call,0.0,0.0,2.84,64.0,0.0
NVDA,2026-12-18,370.0,Call,0.0,0.0,2.69,26.0,0.0
NVDA,2026-12-18,370.0,Put,0.0,0.0,186.77,4.0,0.0
NVDA,2026-12-18,375.0,Call,0.0,0.0,2.47,20.0,0.0
NVDA,2026-12-18,380.0,Call,0.0,0.0,2.64,140.0,0.0
NVDA,2026-12-18,380.0,Put,190.35,194.7,195.27,30.0,0.0
NVDA,2026-12-18,385.0,Call,0.0,0.0,2.12,4.0,0.0
NVDA,2026-12-18,390.0,Call,0.0,0.0,1.99,56.0,0.0
NVDA,2026-12-18,390.0,Put,13.9,15.65,15.32,1.0,56.0
NVDA,2026-12-18,400.0,Call,0.0,0.0,1.76,287.0,0.0
NVDA,2026-12-18,400.0,Put,14.95,16.0,15.75,6.0,679.0
NVDA,2026-12-18,410.0,Call,0.0,0.0,1.52,13.0,0.0
NVDA,2026-12-18,410.0,Put,0.0,0.0,183.0,1.0,0.0
NVDA,2026-12-18,420.0,Call,0.0,0.0,1.4,144.0,0.0
NVDA,2026-12-18,420.0,Put,16.45,18.8,18.75,1.0,58.0
NVDA,2026-12-18,430.0,Call,0.0,0.0,1.17,4.0,0.0
NVDA,2026-12-18,430.0,Put,17.65,20.1,22.05,1.0,92.0
NVDA,2026-12-18,440.0,Call,0.0,0.0,1.0,73.0,0.0
NVDA,2026-12-18,440.0,Put,18.85,21.35,20.99,5.0,117.0
NVDA,2026-12-18,450.0,Call,0.0,0.0,0.95,356.0,0.0
NVDA,2026-12-18,450.0,Put,20.55,22.2,22.1,15.0,1614.0
NVDA,2026-12-18,455.0,Call,0.0,0.0,0.9,5.0,0.0
NVDA,2026-12-18,460.0,Call,0.0,0.0,0.83,170.0,0.0
NVDA,2026-12-18,460.0,Put,21.4,24.05,23.35,1.0,100.0
NVDA,2026-12-18,470.0,Call,812.7,828.8,810.3,2.0,39.0
NVDA,2026-12-18,470.0,Put,22.8,25.45,25.19,5.0,142.0
NVDA,2026-12-18,480.0,Call,806.0,821.4,813.2,3.0,83.0
NVDA,2026-12-18,480.0,Put,24.2,26.95,26.25,2.0,110.0
NVDA,2026-12-18,490.0,Call,797.9,814.05,806.28,1.0,276.0
NVDA,2026-12-18,490.0,Put,25.7,28.45,28.1,4.0,76.0
NVDA,2026-12-18,500.0,Call,790.85,805.9,797.0,7.0,528.0
NVDA,2026-12-18,500.0,Put,28.8,29.65,28.8,11.0,1244.0
NVDA,2026-12-18,510.0,Call,784.0,799.45,793.7,3.0,211.0
NVDA,2026-12-18,510.0,Put,29.6,31.35,30.6,2.0,177.0
NVDA,2026-12-18,520.0,Call,776.0,792.25,726.86,1.0,132.0
NVDA,2026-12-18,520.0,Put,31.0,33.0,33.8,18.0,85.0
NVDA,2026-12-18,530.0,Call,768.45,785.05,692.05,1.0,114.0
NVDA,2026-12-18,530.0,Put,32.95,34.8,35.45,2.0,79.0
NVDA,2026-12-18,540.0,Call,761.85,777.95,762.35,1.0,71.0
NVDA,2026-12-18,540.0,Put,34.55,37.25,36.2,1.0,242.0
NVDA,2026-12-18,550.0,Call,754.8,770.9,749.95,1.0,389.0
NVDA,2026-12-18,550.0,Put,36.85,38.5,38.0,3.0,292.0
NVDA,2026-12-18,560.0,Call,748.0,763.95,755.0,2.0,96.0
NVDA,2026-12-18,560.0,Put,38.05,40.45,47.87,2.0,148.0
NVDA,2026-12-18,570.0,Call,740.0,757.0,739.64,1.0,69.0
NVDA,2026-12-18,570.0,Put,41.0,42.45,42.75,2.0,532.0
NVDA,2026-12-18,580.0,Call,734.2,749.25,727.94,3.0,102.0
NVDA,2026-12-18,580.0,Put,42.6,44.65,51.5,30.0,685.0
NVDA,2026-12-18,590.0,Call,727.15,743.3,670.0,1.0,1167.0
NVDA,2026-12-18,590.0,Put,44.0,47.3,46.26,1.0,46.0
NVDA,2026-12-18,600.0,Call,720.35,736.5,710.0,1.0,594.0
NVDA,2026-12-18,600.0,Put,46.0,47.9,47.7,22.0,1771.0
NVDA,2026-12-18,610.0,Call,714.0,729.4,718.0,1.0,76.0
NVDA,2026-12-18,610.0,Put,48.55,50.8,50.02,2.0,291.0
NVDA,2026-12-18,620.0,Call,707.25,722.65,712.57,6.0,193.0
NVDA,2026-12-18,620.0,Put,50.5,53.05,54.47,2.0,207.0
NVDA,2026-12-18,630.0,Call,700.4,716.55,709.5,5.0,256.0
NVDA,2026-12-18,630.0,Put,54.4,55.55,54.66,2.0,117.0
NVDA,2026-12-18,640.0,Call,693.8,709.55,692.3,1.0,116.0
NVDA,2026-12-18,640.0,Put,55.25,58.75,58.9,3.0,50.0
NVDA,2026-12-18,650.0,Call,687.3,703.45,696.13,8.0,320.0
NVDA,2026-12-18,650.0,Put,58.9,60.65,60.6,4.0,2038.0
NVDA,2026-12-18,660.0,Call,681.1,696.15,675.89,6.0,81.0
NVDA,2026-12-18,660.0,Put,60.0,63.8,68.38,5.0,96.0
NVDA,2026-12-18,670.0,Call,674.45,690.6,680.0,2.0,128.0
NVDA,2026-12-18,670.0,Put,62.5,66.4,65.0,1.0,110.0
NVDA,2026-12-18,680.0,Call,668.0,684.25,684.02,2.0,129.0
NVDA,2026-12-18,680.0,Put,65.65,68.8,68.8,2.0,182.0
NVDA,2026-12-18,690.0,Call,661.85,677.55,671.94,2.0,824.0
NVDA,2026-12-18,690.0,Put,68.4,71.5,72.9,1.0,279.0
NVDA,2026-12-18,700.0,Call,656.2,670.7,650.41,2.0,761.0
NVDA,2026-12-18,700.0,Put,70.4,73.6,73.05,2.0,827.0
NVDA,2026-12-18,710.0,Call,650.3,664.4,658.0,3.0,207.0
NVDA,2026-12-18,710.0,Put,73.85,76.65,74.69,12.0,77.0
NVDA,2026-12-18,720.0,Call,644.15,658.55,595.96,1.0,141.0
NVDA,2026-12-18,720.0,Put,76.15,79.25,81.85,20.0,1667.0
NVDA,2026-12-18,730.0,Call,638.05,653.25,538.35,2.0,81.0
NVDA,2026-12-18,730.0,Put,79.45,82.5,84.65,20.0,57.0
NVDA,2026-12-18,740.0,Call,632.05,646.2,627.2,1.0,539.0
NVDA,2026-12-18,740.0,Put,82.3,85.5,84.61,6.0,124.0
NVDA,2026-12-18,750.0,Call,626.1,641.0,638.0,2.0,640.0
NVDA,2026-12-18,750.0,Put,85.55,88.35,87.25,12.0,399.0
NVDA,2026-12-18,760.0,Call,620.05,634.65,631.55,1.0,60.0
NVDA,2026-12-18,760.0,Put,88.35,91.65,93.4,2.0,188.0
NVDA,2026-12-18,770.0,Call,614.3,628.25,621.53,3.0,208.0
NVDA,2026-12-18,770.0,Put,91.6,94.85,92.8,3.0,117.0
NVDA,2026-12-18,780.0,Call,607.25,623.1,602.47,2.0,93.0
NVDA,2026-12-18,780.0,Put,94.9,98.05,97.0,8.0,154.0
NVDA,2026-12-18,790.0,Call,602.75,616.9,596.47,2.0,150.0
NVDA,2026-12-18,790.0,Put,98.2,101.25,100.25,1.0,78.0
NVDA,2026-12-18,800.0,Call,597.05,611.2,591.15,5.0,1713.0
NVDA,2026-12-18,800.0,Put,101.45,104.5,102.78,20.0,405.0
NVDA,2026-12-18,810.0,Call,591.45,605.75,582.67,3.0,238.0
NVDA,2026-12-18,810.0,Put,104.85,108.05,107.18,8.0,221.0
NVDA,2026-12-18,820.0,Call,585.85,600.25,582.1,1.0,263.0
NVDA,2026-12-18,820.0,Put,108.25,111.55,110.6,12.0,121.0
NVDA,2026-12-18,830.0,Call,580.4,594.75,572.66,2.0,302.0
NVDA,2026-12-18,830.0,Put,111.7,115.05,112.93,1.0,141.0
NVDA,2026-12-18,840.0,Call,574.9,589.65,584.48,7.0,230.0
NVDA,2026-12-18,840.0,Put,115.25,118.55,122.23,5.0,57.0
NVDA,2026-12-18,850.0,Call,569.5,583.65,572.0,2.0,585.0
NVDA,2026-12-18,850.0,Put,118.8,122.1,124.75,7.0,183.0
NVDA,2026-12-18,860.0,Call,564.0,578.05,573.0,7.0,271.0
NVDA,2026-12-18,860.0,Put,122.4,125.95,124.0,2.0,61.0
NVDA,2026-12-18,870.0,Call,558.75,572.6,563.49,1.0,247.0
NVDA,2026-12-18,870.0,Put,126.05,129.75,133.0,1.0,55.0
NVDA,2026-12-18,880.0,Call,553.35,567.65,557.0,2.0,720.0
NVDA,2026-12-18,880.0,Put,129.9,133.55,137.0,1.0,78.0
NVDA,2026-12-18,890.0,Call,548.15,562.2,553.4,35.0,124.0
NVDA,2026-12-18,890.0,Put,133.6,137.0,138.4,6.0,114.0
NVDA,2026-12-18,900.0,Call,543.05,557.1,548.77,16.0,1874.0
NVDA,2026-12-18,900.0,Put,137.7,141.1,139.0,11.0,317.0
NVDA,2026-12-18,910.0,Call,537.8,551.8,529.62,1.0,308.0
NVDA,2026-12-18,910.0,Put,141.55,145.2,147.8,2.0,107.0
NVDA,2026-12-18,920.0,Call,533.05,546.5,525.15,1.0,255.0
NVDA,2026-12-18,920.0,Put,145.5,149.0,152.0,1.0,111.0
NVDA,2026-12-18,930.0,Call,527.95,541.85,529.6,2.0,208.0
NVDA,2026-12-18,930.0,Put,149.65,152.9,154.25,32.0,127.0
NVDA,2026-12-18,940.0,Call,523.0,536.65,534.68,2.0,198.0
NVDA,2026-12-18,940.0,Put,153.45,157.5,161.0,1.0,59.0
NVDA,2026-12-18,950.0,Call,517.95,531.8,520.0,1.0,306.0
NVDA,2026-12-18,950.0,Put,157.8,161.5,160.28,1.0,148.0
NVDA,2026-12-18,960.0,Call,513.0,526.9,505.85,1.0,90.0
NVDA,2026-12-18,960.0,Put,161.95,165.95,164.74,1.0,44.0
NVDA,2026-12-18,970.0,Call,508.2,521.95,500.86,2.0,432.0
NVDA,2026-12-18,970.0,Put,166.15,170.3,172.5,53.0,70.0
NVDA,2026-12-18,980.0,Call,503.7,517.15,496.14,1.0,59.0
NVDA,2026-12-18,980.0,Put,170.4,174.65,174.74,2.0,30.0
NVDA,2026-12-18,990.0,Call,498.8,511.85,494.62,1.0,130.0
NVDA,2026-12-18,990.0,Put,174.75,179.0,178.45,2.0,133.0
NVDA,2026-12-18,1000.0,Call,499.0,506.4,500.0,29.0,1891.0
NVDA,2026-12-18,1000.0,Put,179.25,182.65,182.0,12.0,444.0
NVDA,2026-12-18,1010.0,Call,489.35,503.3,483.7,5.0,87.0
NVDA,2026-12-18,1010.0,Put,183.75,188.0,190.0,2.0,28.0
NVDA,2026-12-18,1020.0,Call,484.95,498.5,484.0,7.0,160.0
NVDA,2026-12-18,1020.0,Put,188.25,192.25,194.0,2.0,18.0
NVDA,2026-12-18,1030.0,Call,483.7,490.4,477.0,2.0,60.0
NVDA,2026-12-18,1030.0,Put,192.7,197.25,197.8,1.0,19.0
NVDA,2026-12-18,1040.0,Call,479.1,485.8,483.88,2.0,57.0
NVDA,2026-12-18,1040.0,Put,197.2,201.9,200.62,2.0,33.0
NVDA,2026-12-18,1050.0,Call,474.5,481.9,475.32,5.0,1161.0
NVDA,2026-12-18,1050.0,Put,202.2,206.15,204.22,4.0,95.0
NVDA,2026-12-18,1060.0,Call,470.3,476.95,466.0,1.0,51.0
NVDA,2026-12-18,1060.0,Put,206.8,211.3,234.33,1.0,20.0
NVDA,2026-12-18,1070.0,Call,465.8,472.5,473.53,1.0,110.0
NVDA,2026-12-18,1070.0,Put,211.5,216.2,214.95,5.0,7.0
NVDA,2026-12-18,1080.0,Call,461.45,468.2,464.85,1.0,147.0
NVDA,2026-12-18,1080.0,Put,216.4,221.1,212.8,1.0,16.0
NVDA,2026-12-18,1090.0,Call,457.1,463.85,460.46,2.0,37.0
NVDA,2026-12-18,1090.0,Put,221.2,225.65,224.53,3.0,6.0
NVDA,2026-12-18,1100.0,Call,453.45,459.2,458.14,43.0,1802.0
NVDA,2026-12-18,1100.0,Put,226.35,230.75,229.6,2.0,336.0
NVDA,2026-12-18,1110.0,Call,449.0,455.45,453.9,4.0,77.0
NVDA,2026-12-18,1110.0,Put,231.25,236.0,234.0,6.0,37.0
NVDA,2026-12-18,1120.0,Call,444.55,451.2,447.72,3.0,197.0
NVDA,2026-12-18,1120.0,Put,236.15,240.65,231.27,1.0,194.0
NVDA,2026-12-18,1130.0,Call,440.25,447.15,440.0,2.0,278.0
NVDA,2026-12-18,1130.0,Put,241.15,245.55,245.58,2.0,254.0
NVDA,2026-12-18,1140.0,Call,436.25,443.0,436.75,1.0,85.0
NVDA,2026-12-18,1140.0,Put,246.1,250.8,249.98,4.0,29.0
NVDA,2026-12-18,1150.0,Call,432.7,438.45,436.0,6.0,181.0
NVDA,2026-12-18,1150.0,Put,251.7,255.55,254.66,8.0,119.0
NVDA,2026-12-18,1160.0,Call,428.1,434.9,430.45,1.0,62.0
NVDA,2026-12-18,1160.0,Put,256.7,259.7,260.37,3.0,5.0
NVDA,2026-12-18,1170.0,Call,424.1,428.0,428.05,26.0,114.0
NVDA,2026-12-18,1170.0,Put,262.05,266.5,271.37,1.0,4.0
NVDA,2026-12-18,1180.0,Call,420.15,427.1,414.38,1.0,149.0
NVDA,2026-12-18,1180.0,Put,267.25,271.95,276.73,1.0,240.0
NVDA,2026-12-18,1190.0,Call,416.25,423.1,424.72,10.0,87.0
NVDA,2026-12-18,1190.0,Put,272.4,277.25,272.8,14.0,8.0
NVDA,2026-12-18,1200.0,Call,412.55,419.0,415.92,55.0,1201.0
NVDA,2026-12-18,1200.0,Put,274.65,287.8,280.36,26.0,238.0
NVDA,2026-12-18,1210.0,Call,408.7,415.5,413.47,68.0,102.0
NVDA,2026-12-18,1210.0,Put,278.0,288.8,285.37,1.0,41.0
NVDA,2026-12-18,1220.0,Call,404.85,411.7,411.05,16.0,350.0
NVDA,2026-12-18,1220.0,Put,282.8,295.4,294.0,1.0,104.0
NVDA,2026-12-18,1230.0,Call,399.55,409.15,394.52,2.0,1771.0
NVDA,2026-12-18,1230.0,Put,288.7,301.05,296.85,1.0,8.0
NVDA,2026-12-18,1240.0,Call,397.3,404.3,405.0,15.0,49.0
NVDA,2026-12-18,1240.0,Put,294.8,309.3,293.1,1.0,30.0
NVDA,2026-12-18,1250.0,Call,394.25,400.05,398.05,31.0,673.0
NVDA,2026-12-18,1250.0,Put,300.7,315.85,316.94,2.0,32.0
NVDA,2026-12-18,1260.0,Call,389.95,397.05,394.28,17.0,107.0
NVDA,2026-12-18,1260.0,Put,306.7,318.2,324.9,1.0,68.0
NVDA,2026-12-18,1270.0,Call,386.5,393.4,382.61,3.0,35.0
NVDA,2026-12-18,1270.0,Put,312.45,324.55,344.51,1.0,66.0
NVDA,2026-12-18,1280.0,Call,382.85,390.0,389.0,4.0,50.0
NVDA,2026-12-18,1280.0,Put,318.5,329.1,337.0,38.0,4.0
NVDA,2026-12-18,1290.0,Call,379.3,386.3,369.28,4.0,93.0
NVDA,2026-12-18,1290.0,Put,324.65,336.2,335.3,2.0,7.0
NVDA,2026-12-18,1300.0,Call,376.45,382.3,385.0,25.0,3764.0
NVDA,2026-12-18,1300.0,Put,328.85,343.2,348.5,8.0,69.0
NVDA,2026-12-18,1320.0,Call,369.0,375.6,371.45,3.0,186.0
NVDA,2026-12-18,1320.0,Put,340.7,354.15,373.72,1.0,25.0
NVDA,2026-12-18,1340.0,Call,362.2,368.95,365.23,1.0,165.0
NVDA,2026-12-18,1340.0,Put,354.1,366.6,369.0,40.0,51.0
NVDA,2026-12-18,1360.0,Call,355.6,362.35,361.2,2.0,54.0
NVDA,2026-12-18,1360.0,Put,366.55,379.85,396.7,1.0,41.0
NVDA,2026-12-18,1380.0,Call,349.15,355.35,349.08,7.0,247.0
NVDA,2026-12-18,1380.0,Put,378.7,395.2,412.78,1.0,219.0
NVDA,2026-12-18,1400.0,Call,343.0,348.9,346.75,27.0,877.0
NVDA,2026-12-18,1400.0,Put,390.65,407.15,397.0,38.0,80.0
NVDA,2026-12-18,1420.0,Call,336.6,342.85,341.32,4.0,84.0
NVDA,2026-12-18,1420.0,Put,404.55,420.85,425.0,18.0,37.0
NVDA,2026-12-18,1440.0,Call,330.6,338.55,335.07,1.0,114.0
NVDA,2026-12-18,1440.0,Put,416.55,433.1,454.22,2.0,3.0
NVDA,2026-12-18,1460.0,Call,324.6,331.35,328.0,3.0,164.0
NVDA,2026-12-18,1460.0,Put,430.4,446.9,511.29,2.0,104.0
NVDA,2026-12-18,1480.0,Call,318.8,326.35,309.0,27.0,597.0
NVDA,2026-12-18,1480.0,Put,442.7,459.25,460.85,1.0,206.0
NVDA,2026-12-18,1500.0,Call,313.6,318.5,318.0,24.0,742.0
NVDA,2026-12-18,1500.0,Put,456.4,473.4,475.43,26.0,70.0
NVDA,2026-12-18,1520.0,Call,307.5,314.15,312.57,8.0,50.0
NVDA,2026-12-18,1520.0,Put,470.35,487.05,489.0,14.0,16.0
NVDA,2026-12-18,1540.0,Call,301.95,308.45,305.77,80.0,100.0
NVDA,2026-12-18,1540.0,Put,684.0,702.0,677.55,2.0,0.0
NVDA,2026-12-18,1560.0,Call,296.7,304.0,297.94,8.0,365.0
NVDA,2026-12-18,1560.0,Put,496.25,515.2,496.98,100.0,7.0
NVDA,2026-12-18,1580.0,Call,291.3,298.3,294.32,8.0,42.0
NVDA,2026-12-18,1580.0,Put,512.05,528.8,510.82,100.0,12.0
NVDA,2026-12-18,1600.0,Call,286.95,293.1,292.0,16.0,155.0
NVDA,2026-12-18,1600.0,Put,526.0,543.15,540.0,6.0,101.0
NVDA,2026-12-18,1620.0,Call,281.3,287.6,289.05,1.0,102.0
NVDA,2026-12-18,1620.0,Put,540.1,557.1,634.81,6.0,3.0
NVDA,2026-12-18,1640.0,Call,275.15,284.6,280.0,5.0,3193.0
NVDA,2026-12-18,1640.0,Put,554.05,571.4,558.06,2.0,25.0
NVDA,2026-12-18,1650.0,Call,274.45,280.0,280.5,8.0,29.0
NVDA,2026-12-18,1650.0,Put,562.05,579.2,565.33,2.0,2.0
NVDA,2026-12-18,1660.0,Call,271.35,277.75,219.12,10.0,67.0
NVDA,2026-12-18,1660.0,Put,568.1,587.1,667.03,6.0,3.0
NVDA,2026-12-18,1670.0,Call,269.1,276.55,190.46,3.0,43.0
NVDA,2026-12-18,1670.0,Put,576.0,593.7,675.3,1.0,0.0
NVDA,2026-12-18,1680.0,Call,266.8,272.55,262.92,4.0,95.0
NVDA,2026-12-18,1690.0,Call,264.45,270.2,259.2,1.0,19.0
NVDA,2026-12-18,1700.0,Call,262.75,268.85,265.62,11.0,141.0
NVDA,2026-12-18,1700.0,Put,598.0,618.0,607.33,1.0,30.0
NVDA,2026-12-18,1710.0,Call,259.7,265.6,258.3,2.0,2.0
NVDA,2026-12-18,1710.0,Put,606.0,623.7,612.54,10.0,59.0
NVDA,2026-12-18,1720.0,Call,258.65,263.4,262.55,2.0,6.0
NVDA,2026-12-18,1720.0,Put,614.0,632.0,716.7,4.0,2.0
NVDA,2026-12-18,1730.0,Call,257.0,261.1,256.21,12.0,34.0
